sim_time,vid,latency_s,task_id,action_idx,action_name
96.0,init_22,9.762726743342277,417,4,4
96.5,init_32,13.790393175810788,419,14,14
97.0,init_21,6.184663934434247,424,10,10
96.5,init_0,27.59796096813055,423,1,1
96.5,init_37,10.258203889221702,422,9,9
97.0,init_5,3.844681963747286,425,2,2
98.0,init_36,3.036141808312581,429,8,8
96.5,init_9,20.338028639120285,420,12,12
97.5,init_48,4.214410684752769,427,8,8
98.0,init_19,3.0267207090067707,428,15,15
97.5,init_40,3.2720828518722778,426,7,7
96.5,init_34,1.5900253025145599,421,12,12
98.5,init_26,3.0014432747875035,430,5,5
99.5,init_3,12.107332701378613,431,4,4
100.5,init_8,3.2631981430478296,434,2,2
100.0,init_19,3.502412872897118,432,13,13
100.0,init_7,3.9006511684932033,433,7,7
100.5,init_9,7.355504071492423,435,2,2
101.0,init_0,2.260126137028765,436,12,12
101.5,init_27,22.332057940358453,437,1,1
101.5,init_16,2.9523382101246796,438,11,11
101.5,init_7,3.7463792723369975,439,7,7
102.0,init_24,4.358942128491709,443,7,7
101.5,init_0,8.285375520256318,440,0,0
102.5,init_43,1.6793356514843787,448,11,11
102.0,init_41,5.174723837778405,445,11,11
102.5,init_27,1.2159162936906267,447,16,16
102.5,init_37,11.71664247553699,446,14,14
101.5,init_4,6.385646178759612,441,0,0
102.0,init_17,1.2568876442427497,442,16,16
102.0,init_11,7.691585180749232,444,7,7
102.5,init_4,3.5725357274536047,449,3,3
103.0,init_16,2.1334577188276764,451,11,11
103.0,init_49,7.289919647202704,450,3,3
103.5,init_39,2.2552448007897894,452,9,9
104.0,init_44,6.96820015476649,453,11,11
105.0,init_12,27.423799172988552,455,1,1
104.0,init_24,1.8166748596052522,454,15,15
105.0,init_42,7.106675499729804,456,7,7
105.0,init_18,6.380862686444375,457,0,0
105.5,init_37,6.863347324267542,458,7,7
105.5,init_39,6.513915696411895,459,2,2
105.5,init_13,24.309897829167696,460,1,1
106.5,init_46,6.668031434757567,463,13,13
106.0,init_26,2.9919656232002074,461,5,5
106.5,init_13,7.245452766759246,465,16,16
107.0,init_11,7.47896773140696,466,7,7
106.0,init_27,2.244098051884324,462,9,9
107.0,init_45,26.48491533175609,467,1,1
106.5,init_18,4.444094408086367,464,8,8
107.5,init_17,5.230191669852305,469,3,3
107.5,init_32,9.658905224890926,468,14,14
108.0,init_24,4.684536242143579,470,16,16
108.0,init_48,12.530533442705565,472,16,16
109.0,init_5,8.900373565439487,475,7,7
109.5,init_4,8.510000064663155,476,16,16
108.0,init_49,26.719572674192893,471,1,1
108.5,init_39,11.969459938191822,473,0,0
110.0,init_5,4.093771027634168,477,3,3
109.0,init_8,12.695874320876495,474,14,14
110.5,init_27,8.015698553353825,478,5,5
110.5,init_49,21.709289082490674,479,16,16
