sim_time,vid,latency_s,task_id,action_idx,action_name
130.5,init_25,4.806214646070911,547,2,2
128.5,init_26,7.510801107146193,541,15,15
129.5,init_10,3.72662419998337,544,14,14
130.0,init_37,2.4262642340310405,546,5,5
131.0,init_25,2.408016707164347,548,9,9
131.5,init_29,4.093662685408231,549,8,8
131.5,init_8,7.826018275034525,550,15,15
131.5,init_11,11.489094419100208,552,15,15
131.5,init_20,2.486388247244337,551,12,12
133.0,init_8,3.959541729739805,556,8,8
132.5,init_49,2.515431052048618,554,10,10
133.0,init_29,2.9861533896580172,555,13,13
132.5,init_42,3.27275313795464,553,8,8
133.5,init_42,8.456258443068103,557,2,2
133.5,init_40,2.5601452305821764,558,1,1
134.0,init_38,15.329134676197945,559,14,14
134.0,init_22,8.868531719019995,560,9,9
134.5,init_31,3.888175480368221,561,11,11
135.0,init_24,1.2398736018584118,564,0,0
135.0,init_1,1.3843516367150805,562,5,5
135.0,init_18,1.514133791873651,563,4,4
135.5,init_47,2.4711580970698757,565,8,8
135.5,init_46,3.428107404616096,566,10,10
136.5,init_47,2.939335616048563,567,11,11
136.5,init_12,3.8843080062704938,568,6,6
137.0,init_3,10.262637177486221,569,15,15
137.5,init_19,3.1687179100875484,572,13,13
137.5,init_29,7.596018924410293,570,2,2
137.5,init_32,2.720167868913186,571,9,9
139.5,init_7,2.0306904503091654,579,3,3
138.5,init_29,10.304835264448673,575,15,15
138.0,init_19,4.2585505793752585,573,9,9
138.5,init_0,8.026649103226674,574,13,13
139.0,init_38,18.70038641068695,578,15,15
138.5,init_40,3.739230610958855,577,2,2
138.5,init_37,2.4594458232974605,576,16,16
139.5,init_30,4.606876417133403,580,4,4
140.0,init_37,2.2267896953528554,584,7,7
139.5,init_36,6.284816514291681,582,16,16
139.5,init_15,9.462563314876661,581,8,8
139.5,init_16,10.650023937264136,583,4,4
141.0,init_1,3.2856891652085225,588,6,6
141.0,init_46,7.430472747488929,587,0,0
140.5,init_42,4.7941760508166285,586,6,6
140.5,init_12,2.830905276934899,585,8,8
141.0,init_5,5.823470695467737,589,2,2
