sim_time,vid,latency_s,task_id,action_idx,action_name
150.0,init_1,5.54066810533938,590,,
150.5,init_6,16.155234050881347,591,,
149.5,init_36,25.239336578415084,587,,
151.0,init_42,4.98231007754679,593,,
151.0,init_11,2.8066668563443096,595,,
151.0,init_22,5.138353803993311,596,,
150.5,init_8,2.940838158413608,592,,
151.0,init_48,2.160933866973586,594,,
151.5,init_41,1.2990632834826843,597,,
151.5,init_24,4.905108437580073,598,,
151.5,init_18,3.433697566498575,601,,
151.5,init_5,6.074160135656215,600,,
151.5,init_47,4.070744980469302,599,,
151.5,init_38,4.183494044727563,602,,
152.0,init_22,5.277582942022691,603,,
152.5,init_8,9.585612240686403,606,,
152.5,init_29,22.612607629742506,604,,
152.5,init_47,3.8653645324997115,605,,
153.0,init_23,3.977459258419832,607,,
153.5,init_29,5.9354238487014,608,,
153.5,init_22,5.727183015551946,609,,
154.0,init_32,12.256317478117914,615,,
154.0,init_44,8.494278573082816,610,,
154.0,init_17,9.592385841534483,612,,
154.0,init_30,16.558625008667832,614,,
154.0,init_13,0.9905424025870471,616,,
154.0,init_46,2.6827131682173473,613,,
154.0,init_4,6.710159923547768,611,,
154.5,init_42,3.746862800506022,617,,
156.0,init_30,4.066897918439976,625,,
156.0,init_19,6.24143248779659,624,,
155.0,init_18,4.339737762760684,623,,
155.0,init_5,20.926950789149533,620,,
155.0,init_20,9.816546828076056,622,,
155.0,init_12,7.028908578436488,619,,
155.0,init_26,4.000440335925919,618,,
156.5,init_14,13.511975702887472,626,,
155.0,init_45,12.348951847271366,621,,
156.5,init_1,5.441617513053884,627,,
156.5,init_37,3.0877389545880636,628,,
157.0,init_12,12.835454813414763,631,,
157.0,init_39,24.35860548120445,634,,
157.0,init_5,3.725215788741542,632,,
157.0,init_8,2.8821795086554745,633,,
156.5,init_46,5.286462492941676,629,,
157.5,init_21,2.824014508365089,636,,
157.0,init_2,12.65516428110362,630,,
157.0,init_9,3.5819253161359246,635,,
158.0,init_1,12.619692741529322,637,,
159.0,init_39,2.544266373265696,641,,
158.5,init_44,2.530312475064791,638,,
